x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,PSF,compactness,z1,z2,p1,p2
3.7033755779266357,6.274514675140381,13.148426055908203,8.979126930236816,9.681170463562012,22.452486038208008,5.206214904785156,22.633277893066406,8.791695594787598,36.991676330566406,5.014659404754639,38.701602935791016,21.178451538085938,7.496430397033691,24.63124656677246,7.063296318054199,16.89126968383789,24.894529342651367,31.40799903869629,18.399442672729492,27.290550231933594,30.528438568115234,16.455163955688477,46.15962600708008,41.55348205566406,0.07187753170728683,31.815542221069336,16.07755470275879,40.17819595336914,19.739383697509766,36.02383804321289,24.43634605407715,36.882179260253906,42.252471923828125,37.68123245239258,30.391578674316406,28.845985412597656,0.12932053208351135,0.1111111111111111,0.0,0.0,0.0
4.44143009185791,5.904754161834717,11.83281421661377,9.520963668823242,9.019563674926758,22.59473419189453,5.870533466339111,22.341745376586914,8.97276782989502,37.3759651184082,4.784614562988281,38.24279022216797,21.82405662536621,6.975658893585205,23.689584732055664,7.821350574493408,17.421348571777344,23.821866989135742,30.391435623168945,19.638774871826172,26.63597869873047,31.566904067993164,17.278181076049805,44.90105056762695,40.52243423461914,0.8868079781532288,33.04500961303711,14.646636009216309,39.45396041870117,19.967567443847656,36.76863479614258,24.27265739440918,36.39668655395508,41.84618377685547,38.71638107299805,30.93212890625,28.643085479736328,0.10675650835037231,0.1111111111111111,0.1111111111111111,0.0,0.0
5.728440761566162,5.931173324584961,10.200971603393555,9.706342697143555,8.676485061645508,22.901111602783203,6.257953643798828,21.840200424194336,8.834102630615234,37.59038543701172,5.163628578186035,37.56264114379883,22.6854248046875,6.367712020874023,22.424591064453125,8.97156047821045,18.254356384277344,22.793819427490234,29.30564308166504,21.287883758544922,25.737831115722656,32.52694320678711,18.35424041748047,44.2092170715332,39.454158782958984,2.3350744247436523,34.425086975097656,12.898164749145508,38.8917121887207,20.463937759399414,37.097293853759766,23.91460609436035,35.42173385620117,41.26106643676758,40.05008316040039,31.94200325012207,27.585899353027344,0.12884005904197693,0.1111111111111111,0.2222222222222222,0.0,0.0
7.006917953491211,6.156009674072266,8.681638717651367,9.617942810058594,8.488357543945312,23.246047973632812,6.393321514129639,21.40338897705078,8.552863121032715,37.71003341674805,5.744822025299072,36.966487884521484,23.474931716918945,5.908147811889648,21.236364364624023,10.0189790725708,19.16666030883789,21.91654396057129,28.13096809387207,22.845563888549805,24.757898330688477,33.4936408996582,19.550207138061523,43.56436538696289,38.45521926879883,3.9110140800476074,35.751365661621094,11.179101943969727,38.44224548339844,20.97041130065918,37.219974517822266,23.507896423339844,34.567298889160156,40.61690139770508,41.15196228027344,33.092227935791016,26.89617156982422,0.14491042494773865,0.1111111111111111,0.3333333333333333,0.0,0.0
8.285395622253418,6.38084602355957,7.1623053550720215,9.529542922973633,8.300230026245117,23.590984344482422,6.528689861297607,20.966575622558594,8.271624565124512,37.829681396484375,6.326014995574951,36.37033462524414,24.264436721801758,5.448583126068115,20.048139572143555,11.066396713256836,20.078964233398438,21.039270401000977,26.956295013427734,24.403242111206055,23.777965545654297,34.46034240722656,20.746171951293945,42.91950988769531,37.45628356933594,5.486953258514404,37.0776481628418,9.460039138793945,37.992774963378906,21.476884841918945,37.342655181884766,23.101186752319336,33.712860107421875,39.97273635864258,42.253841400146484,34.242454528808594,26.865249633789062,0.11449596285820007,0.1111111111111111,0.4444444444444444,0.0,0.0
9.563872337341309,6.605682373046875,5.642971992492676,9.441143035888672,8.112103462219238,23.9359188079834,6.664058208465576,20.529762268066406,7.99038553237915,37.9493293762207,6.907208442687988,35.7741813659668,25.05394172668457,4.98901891708374,18.859912872314453,12.113815307617188,20.991268157958984,20.16199493408203,25.781620025634766,25.960920333862305,22.798032760620117,35.427040100097656,21.942138671875,42.274658203125,36.45734786987305,7.062892436981201,38.4039306640625,7.740976333618164,37.54330825805664,21.98335838317871,37.46533203125,22.694477081298828,32.85842514038086,39.32857131958008,43.35572052001953,35.39268112182617,26.92568588256836,-0.008366317488253117,0.1111111111111111,0.5555555555555556,0.0,0.0
10.640759468078613,6.874342441558838,4.306352138519287,9.314932823181152,7.798929691314697,24.371007919311523,7.245438575744629,20.22440528869629,7.719519138336182,38.107505798339844,7.359928607940674,35.08436965942383,25.866310119628906,4.609868049621582,17.425521850585938,13.1690673828125,21.74432373046875,19.206697463989258,24.784652709960938,27.697139739990234,21.901859283447266,36.28165817260742,22.681293487548828,41.484893798828125,35.59208297729492,8.454899787902832,39.46346664428711,5.916743755340576,37.04173278808594,22.642650604248047,37.46489715576172,22.292034149169922,32.05430221557617,38.72804260253906,44.184722900390625,36.67036437988281,26.722888946533203,0.021394461393356323,0.1111111111111111,0.6666666666666666,0.0,0.0
11.470720291137695,6.92080545425415,3.09801983833313,9.266971588134766,7.359463691711426,24.890247344970703,8.219853401184082,20.4376220703125,7.590806484222412,38.321903228759766,7.801694869995117,34.107913970947266,26.707740783691406,4.268011569976807,15.75788402557373,13.894796371459961,22.222299575805664,18.432126998901367,24.201431274414062,29.135412216186523,21.368022918701172,36.818626403808594,23.085599899291992,40.40727996826172,35.08234405517578,9.560633659362793,40.58552551269531,4.122152328491211,36.487632751464844,23.34062957763672,37.558189392089844,21.69031524658203,31.039867401123047,38.388153076171875,44.731258392333984,37.78318405151367,26.818235397338867,0.08468255400657654,0.1111111111111111,0.7777777777777777,0.0,0.0
12.199111938476562,6.623285293579102,2.5016791820526123,9.575883865356445,6.280868053436279,25.254810333251953,9.860758781433105,21.02391815185547,7.596599578857422,38.95112991333008,7.789431095123291,32.94935607910156,27.394805908203125,4.095846176147461,14.347466468811035,13.881478309631348,22.777376174926758,17.990690231323242,23.69051742553711,30.261756896972656,21.112422943115234,37.2518310546875,23.143768310546875,39.257232666015625,34.923683166503906,10.694716453552246,41.6126823425293,2.5215790271759033,35.563358306884766,23.73729133605957,38.70708084106445,21.205175399780273,29.81910514831543,38.555843353271484,45.6536750793457,38.27303695678711,27.505508422851562,0.09608790278434753,0.1111111111111111,0.8888888888888888,0.0,0.0
12.80591106414795,6.2406721115112305,2.0026819705963135,10.034491539001465,5.312449932098389,25.603981018066406,11.32758903503418,21.497722625732422,7.649245262145996,39.51982498168945,7.605670928955078,31.945810317993164,28.035480499267578,3.946897268295288,13.018562316894531,13.976496696472168,23.108551025390625,17.653606414794922,23.54584312438965,31.415714263916016,21.043045043945312,37.46059799194336,22.910205841064453,38.765350341796875,34.86387252807617,11.526949882507324,42.41475296020508,1.2593152523040771,34.66376495361328,23.887310028076172,39.92902755737305,20.885272979736328,28.52882194519043,38.87983703613281,46.70806884765625,38.41130828857422,28.573213577270508,0.09211888909339905,0.1111111111111111,1.0,0.0,0.0
3.9453518390655518,7.170851230621338,13.133288383483887,7.790560245513916,10.032727241516113,22.542343139648438,4.861695289611816,22.883867263793945,8.21655559539795,36.69300842285156,5.854461669921875,38.86741638183594,21.05776023864746,7.914509296417236,24.66757583618164,6.677145481109619,17.759172439575195,25.044952392578125,30.384065628051758,18.47830581665039,26.583772659301758,31.10936737060547,17.356731414794922,45.4154052734375,41.38352966308594,1.1114883422851562,32.070159912109375,15.340717315673828,40.444786071777344,20.256271362304688,35.13460159301758,24.19732093811035,37.52572250366211,41.525352478027344,36.545433044433594,31.7390193939209,28.417428970336914,0.07626840472221375,0.2222222222222222,0.0,0.0,0.0
4.516019821166992,6.779423713684082,12.003623962402344,8.363855361938477,9.354848861694336,22.442874908447266,5.676522731781006,22.558958053588867,8.474760055541992,37.01524353027344,5.617948055267334,38.58250045776367,21.426469802856445,7.538731098175049,24.12017059326172,7.358187675476074,18.25452995300293,24.30120277404785,29.273473739624023,19.322208404541016,26.07607650756836,32.15627670288086,17.992223739624023,44.04706573486328,40.523258209228516,1.8075075149536133,33.06394577026367,14.23369312286377,39.787723541259766,20.454389572143555,35.9022331237793,24.1828670501709,37.365928649902344,40.96184539794922,37.215850830078125,32.2636833190918,27.203651428222656,0.09499457478523254,0.2222222222222222,0.1111111111111111,0.0,0.0
5.239817142486572,6.403841495513916,10.70307731628418,8.908981323242188,8.688474655151367,22.559032440185547,6.353737831115723,22.255643844604492,8.66455078125,37.394290924072266,5.387640953063965,38.13505554199219,22.047697067260742,7.0303497314453125,23.2128849029541,8.119308471679688,18.77646827697754,23.260704040527344,28.246265411376953,20.525842666625977,25.43766975402832,33.195594787597656,18.79373550415039,42.77503204345703,39.50755310058594,2.6087212562561035,34.27153396606445,12.837403297424316,39.07262420654297,20.677034378051758,36.64657211303711,24.034286499023438,36.909767150878906,40.537689208984375,38.22200012207031,32.79890823364258,26.591835021972656,0.10691484808921814,0.2222222222222222,0.2222222222222222,0.0,0.0
6.525378227233887,6.463967800140381,9.090348243713379,9.047849655151367,8.371719360351562,22.87196159362793,6.698338985443115,21.765094757080078,8.501664161682129,37.59260940551758,5.801001071929932,37.469173431396484,22.8968563079834,6.447610378265381,21.960933685302734,9.252056121826172,19.622947692871094,22.258272171020508,27.145374298095703,22.1594181060791,24.5256290435791,34.15676498413086,19.890165328979492,42.09117889404297,38.451053619384766,4.078677654266357,35.64247131347656,11.093928337097168,38.52953338623047,21.175121307373047,36.94023895263672,23.66796875,35.95528793334961,39.942543029785156,39.516319274902344,33.83262634277344,26.271240234375,0.10434907674789429,0.2222222222222222,0.3333333333333333,0.0,0.0
7.8038554191589355,6.6888041496276855,7.571015357971191,8.959450721740723,8.183592796325684,23.21689796447754,6.833706855773926,21.328283309936523,8.220425605773926,37.712257385253906,6.382194519042969,36.87302017211914,23.686363220214844,5.988045692443848,20.772706985473633,10.299473762512207,20.53525161743164,21.380996704101562,25.970699310302734,23.71709632873535,23.545698165893555,35.12346267700195,21.086130142211914,41.446327209472656,37.452117919921875,5.654616832733154,36.96875,9.374865531921387,38.0800666809082,21.681594848632812,37.06291961669922,23.261259078979492,35.100852966308594,39.29837417602539,40.618202209472656,34.982852935791016,26.25401496887207,0.10707122087478638,0.2222222222222222,0.4444444444444444,0.0,0.0
9.082332611083984,6.91364049911499,6.051682472229004,8.871050834655762,7.995465278625488,23.561832427978516,6.9690752029418945,20.891469955444336,7.9391865730285645,37.831905364990234,6.963387966156006,36.2768669128418,24.475868225097656,5.528481483459473,19.58448028564453,11.346892356872559,21.447555541992188,20.503721237182617,24.796024322509766,25.2747745513916,22.565763473510742,36.09016418457031,22.28209686279297,40.80147171020508,36.453182220458984,7.230556488037109,38.2950325012207,7.6558027267456055,37.63059616088867,22.188068389892578,37.18560028076172,22.854549407958984,34.24641418457031,38.65420913696289,41.7200813293457,36.133079528808594,26.492874145507812,0.024219989776611328,0.2222222222222222,0.5555555555555556,0.0,0.0
10.096732139587402,7.049500942230225,4.622818946838379,8.88979434967041,7.645887851715088,24.086503982543945,7.686279773712158,20.805809020996094,7.769855499267578,38.00727081298828,7.4181294441223145,35.49653244018555,25.29332160949707,5.167457580566406,18.02876091003418,12.324213027954102,22.055103302001953,19.636510848999023,23.94241714477539,26.92251205444336,21.812597274780273,36.841773986816406,22.913728713989258,39.915435791015625,35.73207092285156,8.551994323730469,39.45918273925781,5.839864730834961,37.009788513183594,22.807395935058594,37.365055084228516,22.31769561767578,33.267330169677734,38.172271728515625,42.52452087402344,37.30653762817383,26.049087524414062,0.0659334659576416,0.2222222222222222,0.6666666666666666,0.0,0.0
10.840250015258789,6.771078586578369,3.9866325855255127,9.114726066589355,6.571656227111816,24.44769287109375,9.313332557678223,21.429183959960938,7.726596832275391,38.64352035522461,7.482855796813965,34.32500076293945,26.03414535522461,4.990686416625977,16.581859588623047,12.351872444152832,22.672407150268555,19.14154624938965,23.32966423034668,28.032962799072266,21.478641510009766,37.405086517333984,23.0765438079834,38.53631591796875,35.513545989990234,9.771550178527832,40.55387496948242,4.067834854125977,36.12820053100586,23.296873092651367,38.44634246826172,21.81792449951172,32.12727737426758,38.25495910644531,43.4012451171875,37.96574020385742,26.321298599243164,0.04281654953956604,0.2222222222222222,0.7777777777777777,0.0,0.0
11.472406387329102,6.40439510345459,3.4723711013793945,9.571066856384277,5.580626964569092,24.803630828857422,10.816829681396484,21.911327362060547,7.787778377532959,39.221580505371094,7.309662342071533,33.29867935180664,26.66233253479004,4.837133407592773,15.250920295715332,12.400406837463379,23.02906036376953,18.803916931152344,23.144407272338867,29.187747955322266,21.395130157470703,37.60551452636719,22.864553451538086,38.00019836425781,35.45009231567383,10.633950233459473,41.38690948486328,2.805213212966919,35.20261001586914,23.46613883972168,39.67326736450195,21.46430778503418,30.819068908691406,38.5770378112793,44.443023681640625,38.12276840209961,27.221729278564453,0.0617654025554657,0.2222222222222222,0.8888888888888888,0.0,0.0
11.976088523864746,5.957004070281982,3.035443067550659,10.038895606994629,4.704153537750244,25.12527847290039,12.134554862976074,22.351221084594727,7.805715560913086,39.7521858215332,7.0829362869262695,32.38775634765625,27.353788375854492,4.706905364990234,13.930288314819336,12.684450149536133,23.25663185119629,18.469051361083984,23.164758682250977,30.338335037231445,21.38321304321289,37.84819412231445,22.54327392578125,37.68818664550781,35.40509796142578,11.343517303466797,42.06305694580078,1.5444061756134033,34.40872573852539,23.537887573242188,40.87498092651367,21.281505584716797,29.60167121887207,38.9088249206543,45.54871368408203,38.18475341796875,28.252971649169922,0.08655473589897156,0.2222222222222222,1.0,0.0,0.0
4.170838356018066,7.997114658355713,13.105707168579102,6.575004577636719,10.322579383850098,22.619159698486328,4.421569347381592,23.03199005126953,7.656834125518799,36.42122268676758,6.665774345397949,38.95166778564453,20.9877986907959,8.32774829864502,24.620256423950195,6.4146809577941895,18.51919174194336,25.16755485534668,29.33586311340332,18.5999755859375,25.896408081054688,31.703567504882812,18.230894088745117,44.56501007080078,41.18032455444336,2.072258472442627,32.35393524169922,14.654754638671875,40.75456237792969,20.690048217773438,34.194664001464844,23.954782485961914,38.17030334472656,40.79307556152344,35.49251174926758,32.984962463378906,28.357358932495117,0.04477199912071228,0.3333333333333333,0.0,0.0,0.0
4.751776218414307,7.649324893951416,11.983790397644043,7.165107250213623,9.683127403259277,22.52781105041504,5.295935153961182,22.770891189575195,7.905436992645264,36.72671890258789,6.447002410888672,38.7175407409668,21.32491683959961,7.954984664916992,24.124942779541016,7.018697738647461,19.08173179626465,24.441131591796875,28.240385055541992,19.417219161987305,25.376623153686523,32.74221420288086,18.883453369140625,43.26279067993164,40.34075927734375,2.8173747062683105,33.32956314086914,13.5160493850708,40.07060241699219,20.939924240112305,34.993865966796875,23.942516326904297,38.009864807128906,40.23278045654297,36.1113166809082,33.572837829589844,27.215686798095703,0.06757655739784241,0.3333333333333333,0.1111111111111111,0.0,0.0
5.328665256500244,7.284332752227783,10.858820915222168,7.748584747314453,9.02852725982666,22.43326187133789,6.146831512451172,22.484636306762695,8.157824516296387,37.038814544677734,6.221236228942871,38.46339416503906,21.674489974975586,7.5810322761535645,23.609092712402344,7.653078079223633,19.617788314819336,23.70787811279297,27.13895034790039,20.24497413635254,24.861602783203125,33.78411865234375,19.52928352355957,41.934505462646484,39.4930305480957,3.543137550354004,34.31235122680664,12.389833450317383,39.397247314453125,21.169395446777344,35.78062438964844,23.92938804626465,37.84967803955078,39.67122268676758,36.75046920776367,34.13579177856445,26.715152740478516,0.08024248480796814,0.3333333333333333,0.2222222222222222,0.0,0.0
6.038204193115234,6.902928352355957,9.573341369628906,8.296998977661133,8.357386589050293,22.523332595825195,6.836942672729492,22.169540405273438,8.356332778930664,37.41261672973633,5.990666389465332,38.02731704711914,22.27133560180664,7.08504056930542,22.736186981201172,8.417266845703125,20.131587982177734,22.699542999267578,26.10109519958496,21.41290855407715,24.239362716674805,34.824283599853516,20.309288024902344,40.64901351928711,38.492671966552734,4.330635070800781,35.49805450439453,11.028169631958008,38.6912841796875,21.38650131225586,36.52450942993164,23.795915603637695,37.422847747802734,39.22919464111328,37.727622985839844,34.66569137573242,27.17235565185547,0.07529717683792114,0.3333333333333333,0.3333333333333333,0.0,0.0
7.3223161697387695,6.996762752532959,7.979725360870361,8.389357566833496,8.066954612731934,22.842811584472656,7.1387248039245605,21.68998908996582,8.169225692749023,37.59483337402344,6.438374042510986,37.37570571899414,23.108287811279297,6.527508735656738,21.497276306152344,9.532551765441895,20.99153709411621,21.72272300720215,24.985103607177734,23.03095245361328,23.31342887878418,35.78658676147461,21.426088333129883,39.973140716552734,37.44795227050781,5.8222808837890625,36.85985565185547,9.289690971374512,38.167354583740234,21.88630485534668,36.78318786621094,23.42133140563965,36.48884201049805,38.62401580810547,38.98255920410156,35.72325134277344,26.237285614013672,0.07268202304840088,0.3333333333333333,0.4444444444444444,0.0,0.0
8.58596134185791,7.208824157714844,6.448927402496338,8.332767486572266,7.857176303863525,23.210716247558594,7.336398124694824,21.284055709838867,7.9021992683410645,37.72260665893555,7.0042338371276855,36.77104187011719,23.899017333984375,6.082850456237793,20.26691436767578,10.593832969665527,21.87915802001953,20.846099853515625,23.82179832458496,24.616374969482422,22.345102310180664,36.75147247314453,22.57330894470215,39.3067741394043,36.46765899658203,7.391368865966797,38.179534912109375,7.550978660583496,37.676246643066406,22.39398193359375,36.94679641723633,23.002986907958984,35.612083435058594,37.991905212402344,40.07438659667969,36.87642288208008,26.570144653320312,0.06802168488502502,0.3333333333333333,0.5555555555555556,0.0,0.0
9.494688034057617,6.937559127807617,5.404699802398682,8.626487731933594,6.9073567390441895,23.63896942138672,8.691343307495117,21.800270080566406,7.858668327331543,38.29920959472656,7.1800127029418945,35.742462158203125,24.665428161621094,5.880488872528076,18.820926666259766,10.799809455871582,22.56332015991211,20.312793731689453,23.00017547607422,25.83562660217285,21.850261688232422,37.507137298583984,23.000076293945312,37.952415466308594,36.07493209838867,8.811195373535156,39.54258728027344,5.674045562744141,36.697078704833984,22.823707580566406,38.12608337402344,22.437509536743164,34.42929458618164,37.933536529541016,41.11837387084961,37.66624450683594,25.823949813842773,0.07307329773902893,0.3333333333333333,0.6666666666666666,0.0,0.0
10.13890266418457,6.568118572235107,4.942060470581055,9.107641220092773,5.848803997039795,24.00328254699707,10.306070327758789,22.324934005737305,7.926311492919922,38.923336029052734,7.01365327835083,34.651546478271484,25.289182662963867,5.727370262145996,17.483278274536133,10.824316024780273,22.949567794799805,19.954227447509766,22.74297332763672,26.95978355407715,21.747217178344727,37.750431060791016,22.81890296936035,37.23504638671875,36.03631591796875,9.740949630737305,40.35906982421875,4.351110458374023,35.741458892822266,23.04496955871582,39.417503356933594,22.04334259033203,33.109317779541016,38.27423858642578,42.177978515625,37.834228515625,26.358970642089844,0.03527453541755676,0.3333333333333333,0.7777777777777777,0.0,0.0
10.592178344726562,6.132213115692139,4.527683258056641,9.613219261169434,4.942782878875732,24.281728744506836,11.672860145568848,22.75234603881836,7.9200592041015625,39.43241500854492,6.852166652679443,33.71866989135742,25.931520462036133,5.649662494659424,16.236371994018555,11.04196834564209,23.195310592651367,19.61907958984375,22.74413299560547,28.00471305847168,21.75445556640625,38.05683898925781,22.59168243408203,36.8352165222168,35.979827880859375,10.465572357177734,40.93920135498047,3.012596845626831,34.85744094848633,23.15873146057129,40.63827896118164,21.792665481567383,31.872055053710938,38.61692810058594,43.3027458190918,37.900272369384766,26.893985748291016,0.026812583208084106,0.3333333333333333,0.8888888888888888,0.0,0.0
10.957103729248047,5.701251983642578,4.154819011688232,10.174901962280273,3.9820237159729004,24.490062713623047,13.126174926757812,23.15363311767578,7.865069389343262,39.904109954833984,6.809473037719727,32.74538040161133,26.49323081970215,5.650503158569336,15.089605331420898,11.165068626403809,23.475088119506836,19.281131744384766,22.716434478759766,28.889188766479492,21.786630630493164,38.465972900390625,22.500659942626953,36.28889846801758,35.896995544433594,11.208183288574219,41.36015319824219,1.567901849746704,33.839603424072266,23.331398010253906,41.894657135009766,21.430221557617188,30.610347747802734,38.96647262573242,44.43796157836914,37.96318435668945,27.41962432861328,0.056292980909347534,0.3333333333333333,1.0,0.0,0.0
4.505555152893066,8.813058853149414,12.910258293151855,5.529351711273193,10.69163703918457,22.676776885986328,3.8970842361450195,23.287866592407227,7.004600524902344,36.0295295715332,7.615280628204346,39.15047836303711,20.835750579833984,8.787140846252441,24.76671028137207,6.094188690185547,19.338335037231445,25.39630699157715,28.122743606567383,18.719791412353516,25.06226921081543,32.384708404541016,18.923864364624023,43.78946304321289,41.146121978759766,2.9804511070251465,32.44117736816406,13.756959915161133,41.100624084472656,21.318334579467773,33.38272476196289,23.554668426513672,38.826576232910156,39.92572021484375,34.29867172241211,34.40631103515625,27.90117645263672,0.03787675499916077,0.4444444444444444,0.0,0.0,0.0
